,Transcript stable ID
9550,ENSDART00000149189
9551,ENSDART00000149195
9552,ENSDART00000149199
9553,ENSDART00000149213
9554,ENSDART00000149218
9555,ENSDART00000149221
9556,ENSDART00000149224
9557,ENSDART00000149239
9558,ENSDART00000149250
9559,ENSDART00000149251
9560,ENSDART00000149256
9561,ENSDART00000149257
9562,ENSDART00000149261
9563,ENSDART00000149287
9564,ENSDART00000149291
9565,ENSDART00000149304
9566,ENSDART00000149320
9567,ENSDART00000149331
9568,ENSDART00000149332
9569,ENSDART00000149360
9570,ENSDART00000149368
9571,ENSDART00000149379
9572,ENSDART00000149398
9573,ENSDART00000149403
9574,ENSDART00000149404
9575,ENSDART00000149417
9576,ENSDART00000149429
9577,ENSDART00000149431
9578,ENSDART00000149432
9579,ENSDART00000149435
9580,ENSDART00000149447
9581,ENSDART00000149451
9582,ENSDART00000149452
9583,ENSDART00000149454
9584,ENSDART00000149460
9585,ENSDART00000149462
9586,ENSDART00000149463
9587,ENSDART00000149467
9588,ENSDART00000149473
9589,ENSDART00000149485
9590,ENSDART00000149488
9591,ENSDART00000149508
9592,ENSDART00000149520
9593,ENSDART00000149521
9594,ENSDART00000149527
9595,ENSDART00000149532
9596,ENSDART00000149537
9597,ENSDART00000149553
9598,ENSDART00000149558
9599,ENSDART00000149567
9600,ENSDART00000149577
9601,ENSDART00000149589
9602,ENSDART00000149590
9603,ENSDART00000149605
9604,ENSDART00000149625
9605,ENSDART00000149635
9606,ENSDART00000149636
9607,ENSDART00000149647
9608,ENSDART00000149659
9609,ENSDART00000149667
9610,ENSDART00000149671
9611,ENSDART00000149682
9612,ENSDART00000149683
9613,ENSDART00000149685
9614,ENSDART00000149696
9615,ENSDART00000149709
9616,ENSDART00000149711
9617,ENSDART00000149719
9618,ENSDART00000149720
9619,ENSDART00000149722
9620,ENSDART00000149730
9621,ENSDART00000149735
9622,ENSDART00000149744
9623,ENSDART00000149746
9624,ENSDART00000149761
9625,ENSDART00000149765
9626,ENSDART00000149774
9627,ENSDART00000149777
9628,ENSDART00000149787
9629,ENSDART00000149788
9630,ENSDART00000149794
9631,ENSDART00000149804
9632,ENSDART00000149821
9633,ENSDART00000149823
9634,ENSDART00000149827
9635,ENSDART00000149855
9636,ENSDART00000149863
9637,ENSDART00000149875
9638,ENSDART00000149878
9639,ENSDART00000149880
9640,ENSDART00000149883
9641,ENSDART00000149899
9642,ENSDART00000149901
9643,ENSDART00000149902
9644,ENSDART00000149903
9645,ENSDART00000149904
9646,ENSDART00000149905
9647,ENSDART00000149915
9648,ENSDART00000149917
9649,ENSDART00000149922
9650,ENSDART00000149924
9651,ENSDART00000149930
9652,ENSDART00000149940
9653,ENSDART00000149946
9654,ENSDART00000149948
9655,ENSDART00000149952
9656,ENSDART00000149984
9657,ENSDART00000149988
9658,ENSDART00000149990
9659,ENSDART00000149991
9660,ENSDART00000150002
9661,ENSDART00000150036
9662,ENSDART00000150045
9663,ENSDART00000150049
9664,ENSDART00000150057
9665,ENSDART00000150064
9666,ENSDART00000150068
9667,ENSDART00000150073
9668,ENSDART00000150074
9669,ENSDART00000150084
9670,ENSDART00000150094
9671,ENSDART00000150096
9672,ENSDART00000150106
9673,ENSDART00000150111
9674,ENSDART00000150121
9675,ENSDART00000150127
9676,ENSDART00000150136
9677,ENSDART00000150142
9678,ENSDART00000150149
9679,ENSDART00000150160
9680,ENSDART00000150161
9681,ENSDART00000150175
9682,ENSDART00000150177
9683,ENSDART00000150184
9684,ENSDART00000150186
9685,ENSDART00000150192
9686,ENSDART00000150201
9687,ENSDART00000150202
9688,ENSDART00000150205
9689,ENSDART00000150208
9690,ENSDART00000150211
9691,ENSDART00000150214
9692,ENSDART00000150216
9693,ENSDART00000150221
9694,ENSDART00000150230
9695,ENSDART00000150232
9696,ENSDART00000150249
9697,ENSDART00000150264
9698,ENSDART00000150274
9699,ENSDART00000150276
9700,ENSDART00000150278
9701,ENSDART00000150292
9702,ENSDART00000150304
9703,ENSDART00000150306
9704,ENSDART00000150332
9705,ENSDART00000150333
9706,ENSDART00000150351
9707,ENSDART00000150352
9708,ENSDART00000150355
9709,ENSDART00000150357
9710,ENSDART00000150365
9711,ENSDART00000150389
9712,ENSDART00000150400
9713,ENSDART00000150407
9714,ENSDART00000150409
9715,ENSDART00000150426
9716,ENSDART00000150450
9717,ENSDART00000150468
9718,ENSDART00000150475
9719,ENSDART00000150489
9720,ENSDART00000150490
9721,ENSDART00000150493
9722,ENSDART00000150497
9723,ENSDART00000150506
9724,ENSDART00000150516
9725,ENSDART00000150517
9726,ENSDART00000150529
9727,ENSDART00000150542
9728,ENSDART00000150544
9729,ENSDART00000150546
9730,ENSDART00000150548
9731,ENSDART00000150579
9732,ENSDART00000150581
9733,ENSDART00000150583
9734,ENSDART00000150587
9735,ENSDART00000150589
9736,ENSDART00000150608
9737,ENSDART00000150610
9738,ENSDART00000150620
9739,ENSDART00000150629
9740,ENSDART00000150654
9741,ENSDART00000150664
9742,ENSDART00000150687
9743,ENSDART00000150688
9744,ENSDART00000150708
9745,ENSDART00000150713
9746,ENSDART00000150724
9747,ENSDART00000150755
9748,ENSDART00000150760
9749,ENSDART00000150768
9750,ENSDART00000150774
9751,ENSDART00000150780
9752,ENSDART00000150785
9753,ENSDART00000150786
9754,ENSDART00000150794
9755,ENSDART00000150798
9756,ENSDART00000150811
9757,ENSDART00000150846
9758,ENSDART00000150887
9759,ENSDART00000150888
9760,ENSDART00000150911
9761,ENSDART00000150913
9762,ENSDART00000150915
9763,ENSDART00000150918
9764,ENSDART00000150919
9765,ENSDART00000150926
9766,ENSDART00000150934
9767,ENSDART00000150935
9768,ENSDART00000150940
9769,ENSDART00000150944
9770,ENSDART00000150947
9771,ENSDART00000150966
9772,ENSDART00000150977
9773,ENSDART00000150980
9774,ENSDART00000150996
9775,ENSDART00000151001
9776,ENSDART00000151025
9777,ENSDART00000151031
9778,ENSDART00000151034
9779,ENSDART00000151035
9780,ENSDART00000151043
9781,ENSDART00000151047
9782,ENSDART00000151056
9783,ENSDART00000151059
9784,ENSDART00000151064
9785,ENSDART00000151078
9786,ENSDART00000151080
9787,ENSDART00000151101
9788,ENSDART00000151110
9789,ENSDART00000151119
9790,ENSDART00000151124
9791,ENSDART00000151125
9792,ENSDART00000151143
9793,ENSDART00000151144
9794,ENSDART00000151147
9795,ENSDART00000151150
9796,ENSDART00000151152
9797,ENSDART00000151168
9798,ENSDART00000151169
9799,ENSDART00000151171
9800,ENSDART00000151178
9801,ENSDART00000151184
9802,ENSDART00000151188
9803,ENSDART00000151192
9804,ENSDART00000151193
9805,ENSDART00000151205
9806,ENSDART00000151218
9807,ENSDART00000151220
9808,ENSDART00000151223
9809,ENSDART00000151226
9810,ENSDART00000151230
9811,ENSDART00000151237
9812,ENSDART00000151241
9813,ENSDART00000151242
9814,ENSDART00000151249
9815,ENSDART00000151262
9816,ENSDART00000151269
9817,ENSDART00000151271
9818,ENSDART00000151276
9819,ENSDART00000151280
9820,ENSDART00000151281
9821,ENSDART00000151282
9822,ENSDART00000151295
9823,ENSDART00000151315
9824,ENSDART00000151337
9825,ENSDART00000151342
9826,ENSDART00000151345
9827,ENSDART00000151359
9828,ENSDART00000151362
9829,ENSDART00000151365
9830,ENSDART00000151368
9831,ENSDART00000151369
9832,ENSDART00000151375
9833,ENSDART00000151383
9834,ENSDART00000151391
9835,ENSDART00000151393
9836,ENSDART00000151404
9837,ENSDART00000151405
9838,ENSDART00000151409
9839,ENSDART00000151415
9840,ENSDART00000151416
9841,ENSDART00000151424
9842,ENSDART00000151425
9843,ENSDART00000151437
9844,ENSDART00000151444
9845,ENSDART00000151445
9846,ENSDART00000151449
9847,ENSDART00000151451
9848,ENSDART00000151456
9849,ENSDART00000151465
9850,ENSDART00000151472
9851,ENSDART00000151474
9852,ENSDART00000151476
9853,ENSDART00000151480
9854,ENSDART00000151487
9855,ENSDART00000151500
9856,ENSDART00000151506
9857,ENSDART00000151508
9858,ENSDART00000151509
9859,ENSDART00000151514
9860,ENSDART00000151521
9861,ENSDART00000151537
9862,ENSDART00000151539
9863,ENSDART00000151546
9864,ENSDART00000151548
9865,ENSDART00000151552
9866,ENSDART00000151559
9867,ENSDART00000151562
9868,ENSDART00000151571
9869,ENSDART00000151582
9870,ENSDART00000151587
9871,ENSDART00000151606
9872,ENSDART00000151610
9873,ENSDART00000151613
9874,ENSDART00000151626
9875,ENSDART00000151630
9876,ENSDART00000151632
9877,ENSDART00000151638
9878,ENSDART00000151646
9879,ENSDART00000151673
9880,ENSDART00000151679
9881,ENSDART00000151693
9882,ENSDART00000151700
9883,ENSDART00000151716
9884,ENSDART00000151727
9885,ENSDART00000151730
9886,ENSDART00000151732
9887,ENSDART00000151743
9888,ENSDART00000151745
9889,ENSDART00000151763
9890,ENSDART00000151766
9891,ENSDART00000151776
9892,ENSDART00000151786
9893,ENSDART00000151788
9894,ENSDART00000151792
9895,ENSDART00000151810
9896,ENSDART00000151822
9897,ENSDART00000151823
9898,ENSDART00000151830
9899,ENSDART00000151849
9900,ENSDART00000151864
9901,ENSDART00000151885
9902,ENSDART00000151902
9903,ENSDART00000151904
9904,ENSDART00000151913
9905,ENSDART00000151926
9906,ENSDART00000151955
9907,ENSDART00000151961
9908,ENSDART00000151980
9909,ENSDART00000151999
9910,ENSDART00000152031
9911,ENSDART00000152033
9912,ENSDART00000152068
9913,ENSDART00000152071
9914,ENSDART00000152073
9915,ENSDART00000152077
9916,ENSDART00000152086
9917,ENSDART00000152087
9918,ENSDART00000152097
9919,ENSDART00000152117
9920,ENSDART00000152120
9921,ENSDART00000152122
9922,ENSDART00000152123
9923,ENSDART00000152124
9924,ENSDART00000152135
9925,ENSDART00000152147
9926,ENSDART00000152167
9927,ENSDART00000152173
9928,ENSDART00000152180
9929,ENSDART00000152185
9930,ENSDART00000152213
9931,ENSDART00000152237
9932,ENSDART00000152240
9933,ENSDART00000152247
9934,ENSDART00000152253
9935,ENSDART00000152269
9936,ENSDART00000152278
9937,ENSDART00000152326
9938,ENSDART00000152329
9939,ENSDART00000152345
9940,ENSDART00000152346
9941,ENSDART00000152354
9942,ENSDART00000152357
9943,ENSDART00000152369
9944,ENSDART00000152378
9945,ENSDART00000152380
9946,ENSDART00000152397
9947,ENSDART00000152400
9948,ENSDART00000152412
9949,ENSDART00000152431
9950,ENSDART00000152444
9951,ENSDART00000152455
9952,ENSDART00000152461
9953,ENSDART00000152462
9954,ENSDART00000152495
9955,ENSDART00000152499
9956,ENSDART00000152510
9957,ENSDART00000152514
9958,ENSDART00000152536
9959,ENSDART00000152548
9960,ENSDART00000152563
9961,ENSDART00000152575
9962,ENSDART00000152583
9963,ENSDART00000152595
9964,ENSDART00000152603
9965,ENSDART00000152622
9966,ENSDART00000152626
9967,ENSDART00000152629
9968,ENSDART00000152641
9969,ENSDART00000152655
9970,ENSDART00000152670
9971,ENSDART00000152672
9972,ENSDART00000152680
9973,ENSDART00000152689
9974,ENSDART00000152697
9975,ENSDART00000152702
9976,ENSDART00000152705
9977,ENSDART00000152707
9978,ENSDART00000152720
9979,ENSDART00000152721
9980,ENSDART00000152725
9981,ENSDART00000152727
9982,ENSDART00000152737
9983,ENSDART00000152738
9984,ENSDART00000152740
9985,ENSDART00000152745
9986,ENSDART00000152751
9987,ENSDART00000152767
9988,ENSDART00000152777
9989,ENSDART00000152778
9990,ENSDART00000152800
9991,ENSDART00000152806
9992,ENSDART00000152811
9993,ENSDART00000152828
9994,ENSDART00000152835
9995,ENSDART00000152842
9996,ENSDART00000152845
9997,ENSDART00000152853
9998,ENSDART00000152858
9999,ENSDART00000152860
10000,ENSDART00000152870
10001,ENSDART00000152876
10002,ENSDART00000152877
10003,ENSDART00000152881
10004,ENSDART00000152885
10005,ENSDART00000152890
10006,ENSDART00000152892
10007,ENSDART00000152904
10008,ENSDART00000152913
10009,ENSDART00000152918
10010,ENSDART00000152921
10011,ENSDART00000152925
10012,ENSDART00000152926
10013,ENSDART00000152935
10014,ENSDART00000152940
10015,ENSDART00000152941
10016,ENSDART00000152944
10017,ENSDART00000152946
10018,ENSDART00000152952
10019,ENSDART00000152965
10020,ENSDART00000152969
10021,ENSDART00000152970
10022,ENSDART00000152974
10023,ENSDART00000152982
10024,ENSDART00000152984
10025,ENSDART00000152988
10026,ENSDART00000152991
10027,ENSDART00000153006
10028,ENSDART00000153018
10029,ENSDART00000153029
10030,ENSDART00000153030
10031,ENSDART00000153036
10032,ENSDART00000153049
10033,ENSDART00000153050
10034,ENSDART00000153054
10035,ENSDART00000153055
10036,ENSDART00000153057
10037,ENSDART00000153068
10038,ENSDART00000153070
10039,ENSDART00000153085
10040,ENSDART00000153094
10041,ENSDART00000153101
10042,ENSDART00000153108
10043,ENSDART00000153111
10044,ENSDART00000153112
10045,ENSDART00000153118
10046,ENSDART00000153140
10047,ENSDART00000153143
10048,ENSDART00000153146
10049,ENSDART00000153159
10050,ENSDART00000153168
10051,ENSDART00000153184
10052,ENSDART00000153189
10053,ENSDART00000153192
10054,ENSDART00000153193
10055,ENSDART00000153198
10056,ENSDART00000153206
10057,ENSDART00000153227
10058,ENSDART00000153230
10059,ENSDART00000153236
10060,ENSDART00000153238
10061,ENSDART00000153239
10062,ENSDART00000153253
10063,ENSDART00000153259
10064,ENSDART00000153265
10065,ENSDART00000153267
10066,ENSDART00000153271
10067,ENSDART00000153272
10068,ENSDART00000153275
10069,ENSDART00000153280
10070,ENSDART00000153284
10071,ENSDART00000153291
10072,ENSDART00000153308
10073,ENSDART00000153310
10074,ENSDART00000153317
10075,ENSDART00000153332
10076,ENSDART00000153333
10077,ENSDART00000153339
10078,ENSDART00000153369
10079,ENSDART00000153376
10080,ENSDART00000153379
10081,ENSDART00000153383
10082,ENSDART00000153388
10083,ENSDART00000153389
10084,ENSDART00000153391
10085,ENSDART00000153405
10086,ENSDART00000153418
10087,ENSDART00000153424
10088,ENSDART00000153425
10089,ENSDART00000153426
10090,ENSDART00000153427
10091,ENSDART00000153430
10092,ENSDART00000153435
10093,ENSDART00000153437
10094,ENSDART00000153438
10095,ENSDART00000153448
10096,ENSDART00000153449
10097,ENSDART00000153456
10098,ENSDART00000153459
10099,ENSDART00000153464
10100,ENSDART00000153475
10101,ENSDART00000153480
10102,ENSDART00000153496
10103,ENSDART00000153519
10104,ENSDART00000153526
10105,ENSDART00000153535
10106,ENSDART00000153538
10107,ENSDART00000153552
10108,ENSDART00000153571
10109,ENSDART00000153586
10110,ENSDART00000153595
10111,ENSDART00000153597
10112,ENSDART00000153616
10113,ENSDART00000153659
10114,ENSDART00000153662
10115,ENSDART00000153663
10116,ENSDART00000153673
10117,ENSDART00000153678
10118,ENSDART00000153704
10119,ENSDART00000153709
10120,ENSDART00000153732
10121,ENSDART00000153745
10122,ENSDART00000153749
10123,ENSDART00000153755
10124,ENSDART00000153759
10125,ENSDART00000153761
10126,ENSDART00000153768
10127,ENSDART00000153773
10128,ENSDART00000153797
10129,ENSDART00000153816
10130,ENSDART00000153825
10131,ENSDART00000153827
10132,ENSDART00000153836
10133,ENSDART00000153840
10134,ENSDART00000153841
10135,ENSDART00000153846
10136,ENSDART00000153851
10137,ENSDART00000153852
10138,ENSDART00000153853
10139,ENSDART00000153857
10140,ENSDART00000153866
10141,ENSDART00000153871
10142,ENSDART00000153892
10143,ENSDART00000153897
10144,ENSDART00000153916
10145,ENSDART00000153963
10146,ENSDART00000154000
10147,ENSDART00000154002
10148,ENSDART00000154008
10149,ENSDART00000154009
10150,ENSDART00000154021
10151,ENSDART00000154037
10152,ENSDART00000154066
10153,ENSDART00000154077
10154,ENSDART00000154094
10155,ENSDART00000154121
10156,ENSDART00000154165
10157,ENSDART00000154171
10158,ENSDART00000154173
10159,ENSDART00000154181
10160,ENSDART00000154223
10161,ENSDART00000154231
10162,ENSDART00000154233
10163,ENSDART00000154250
10164,ENSDART00000154259
10165,ENSDART00000154267
10166,ENSDART00000154281
10167,ENSDART00000154291
10168,ENSDART00000154297
10169,ENSDART00000154307
10170,ENSDART00000154320
10171,ENSDART00000154333
10172,ENSDART00000154339
10173,ENSDART00000154342
10174,ENSDART00000154343
10175,ENSDART00000154346
10176,ENSDART00000154348
10177,ENSDART00000154357
10178,ENSDART00000154385
10179,ENSDART00000154393
10180,ENSDART00000154403
10181,ENSDART00000154419
10182,ENSDART00000154420
10183,ENSDART00000154429
10184,ENSDART00000154437
10185,ENSDART00000154467
10186,ENSDART00000154479
10187,ENSDART00000154488
10188,ENSDART00000154501
10189,ENSDART00000154503
10190,ENSDART00000154504
10191,ENSDART00000154523
10192,ENSDART00000154532
10193,ENSDART00000154544
10194,ENSDART00000154561
10195,ENSDART00000154573
10196,ENSDART00000154581
10197,ENSDART00000154587
10198,ENSDART00000154620
10199,ENSDART00000154622
10200,ENSDART00000154628
10201,ENSDART00000154638
10202,ENSDART00000154639
10203,ENSDART00000154646
10204,ENSDART00000154647
10205,ENSDART00000154658
10206,ENSDART00000154684
10207,ENSDART00000154691
10208,ENSDART00000154696
10209,ENSDART00000154712
10210,ENSDART00000154717
10211,ENSDART00000154756
10212,ENSDART00000154770
10213,ENSDART00000154788
10214,ENSDART00000154790
10215,ENSDART00000154797
10216,ENSDART00000154809
10217,ENSDART00000154816
10218,ENSDART00000154824
10219,ENSDART00000154825
10220,ENSDART00000154827
10221,ENSDART00000154849
10222,ENSDART00000154900
10223,ENSDART00000154904
10224,ENSDART00000154911
10225,ENSDART00000154924
10226,ENSDART00000154940
10227,ENSDART00000154947
10228,ENSDART00000154953
10229,ENSDART00000154979
10230,ENSDART00000154985
10231,ENSDART00000155008
10232,ENSDART00000155015
10233,ENSDART00000155016
10234,ENSDART00000155020
10235,ENSDART00000155040
10236,ENSDART00000155051
10237,ENSDART00000155059
10238,ENSDART00000155063
10239,ENSDART00000155124
10240,ENSDART00000155152
10241,ENSDART00000155166
10242,ENSDART00000155177
10243,ENSDART00000155188
10244,ENSDART00000155192
10245,ENSDART00000155198
10246,ENSDART00000155239
10247,ENSDART00000155254
10248,ENSDART00000155258
10249,ENSDART00000155260
10250,ENSDART00000155268
10251,ENSDART00000155269
10252,ENSDART00000155287
10253,ENSDART00000155294
10254,ENSDART00000155308
10255,ENSDART00000155320
10256,ENSDART00000155324
10257,ENSDART00000155330
10258,ENSDART00000155346
10259,ENSDART00000155352
10260,ENSDART00000155363
10261,ENSDART00000155372
10262,ENSDART00000155376
10263,ENSDART00000155400
10264,ENSDART00000155409
10265,ENSDART00000155416
10266,ENSDART00000155417
10267,ENSDART00000155437
10268,ENSDART00000155438
10269,ENSDART00000155458
10270,ENSDART00000155461
10271,ENSDART00000155484
10272,ENSDART00000155506
10273,ENSDART00000155540
10274,ENSDART00000155545
10275,ENSDART00000155559
10276,ENSDART00000155563
10277,ENSDART00000155577
10278,ENSDART00000155610
10279,ENSDART00000155619
10280,ENSDART00000155632
10281,ENSDART00000155655
10282,ENSDART00000155657
10283,ENSDART00000155676
10284,ENSDART00000155685
10285,ENSDART00000155689
10286,ENSDART00000155695
10287,ENSDART00000155703
10288,ENSDART00000155712
10289,ENSDART00000155739
10290,ENSDART00000155751
10291,ENSDART00000155752
10292,ENSDART00000155780
10293,ENSDART00000155790
10294,ENSDART00000155796
10295,ENSDART00000155822
10296,ENSDART00000155847
10297,ENSDART00000155859
10298,ENSDART00000155860
10299,ENSDART00000155884
10300,ENSDART00000155899
10301,ENSDART00000155924
10302,ENSDART00000155928
10303,ENSDART00000155930
10304,ENSDART00000155945
10305,ENSDART00000155946
10306,ENSDART00000155956
10307,ENSDART00000155967
10308,ENSDART00000155969
10309,ENSDART00000155975
10310,ENSDART00000155977
10311,ENSDART00000155990
10312,ENSDART00000155995
10313,ENSDART00000156000
10314,ENSDART00000156029
10315,ENSDART00000156031
10316,ENSDART00000156032
10317,ENSDART00000156038
10318,ENSDART00000156042
10319,ENSDART00000156049
10320,ENSDART00000156077
10321,ENSDART00000156078
10322,ENSDART00000156120
10323,ENSDART00000156138
10324,ENSDART00000156143
10325,ENSDART00000156181
10326,ENSDART00000156215
10327,ENSDART00000156224
10328,ENSDART00000156235
10329,ENSDART00000156243
10330,ENSDART00000156244
10331,ENSDART00000156268
10332,ENSDART00000156276
10333,ENSDART00000156295
10334,ENSDART00000156347
10335,ENSDART00000156351
